Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
32234126186,The Salvation Army (QLD) Property Trust,,,The Salvation Army (QLD) Property Trust,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,"The Drug Court Trial involves the diversion of drug dependent offenders to treatment and rehabilitation programs. Funding is provided to the non-government sector to provide alcohol and drug rehabilitation services and to the government sector to provide assessment, coordination, referral and detoxification services.",No,Brisbane City,,,,483550,483550,,
32234126186,The Salvation Army (QLD) Property Trust,,,The Salvation Army (QLD) Property Trust,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,The Magistrates Referral Into Treatment budget aims to help drug offenders to overcome their problematic drug use and end their associated criminal behaviour through court enforced and supervised treatment programs.,No,Brisbane City,,,,157291,157291,,
32234126186,The Salvation Army (QLD) Property Trust,,,The Salvation Army (QLD) Property Trust,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Residential treatment services,,"The National Drug Strategy funding program is a joint funding program between Commonwealth Department of Health and Ageing and Queensland Health to minimise the harm associated with alcohol, tobacco and other drug use in Queensland. ",No,Brisbane City,,,,579983,579983,,
32234126186,The Salvation Army (QLD) Property Trust,,,The Salvation Army (QLD) Property Trust,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Residential treatment services,,"The National Drug Strategy funding program is a joint funding program between Commonwealth Department of Health and Ageing and Queensland Health to minimise the harm associated with alcohol, tobacco and other drug use in Queensland. ",No,Brisbane City,,,,123996,123996,,
32234126186,The Salvation Army (QLD) Property Trust,,,The Salvation Army (QLD) Property Trust,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,"The National Drug Strategy funding program is a joint funding program between Commonwealth Department of Health and Ageing and Queensland Health to minimise the harm associated with alcohol, tobacco and other drug use in Queensland. ",No,Brisbane City,,,,297313,297313,,
32234126186,The Salvation Army (QLD) Property Trust,,,The Salvation Army (QLD) Property Trust,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Residential treatment services,,"The National Drug Strategy funding program is a joint funding program between Commonwealth Department of Health and Ageing and Queensland Health to minimise the harm associated with alcohol, tobacco and other drug use in Queensland. ",No,Brisbane City,,,,17898,17898,,
32234126186,The Salvation Army (QLD) Property Trust,,,The Salvation Army (QLD) Property Trust,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,The Queensland Indigenous Alcohol Program funds residential and non residential treatment and support services for Aboriginal and Torres Strait Islander people whose problematic alcohol use has contributed to being charged with a summary offence or whose alcohol use makes it difficult to adequately protect their children.,No,Brisbane City,,,,483605,483605,,
25548385225,The Uniting Church in Australia Property Trust (Q.),,,The Uniting Church in Australia Property Trust (Q.),QH,State,Alcohol and Other Drugs,,Service procurement,Operational,10/12/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,"The Drug Court Trial involves the diversion of drug dependent offenders to treatment and rehabilitation programs. Funding is provided to the non-government sector to provide alcohol and drug rehabilitation services and to the government sector to provide assessment, coordination, referral and detoxification services.",No,Brisbane City,,,,148776,148776,,
25548385225,The Uniting Church in Australia Property Trust (Q.),,,The Uniting Church in Australia Property Trust (Q.),QH,State,Alcohol and Other Drugs,,Service procurement,Operational,10/12/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Residential treatment services,,The Homeless Townsville Detox Service funds a residential detoxification/withdrawal program for homeless Indigenous people in Townsville.,No,Brisbane City,,,,158466,158466,,
25548385225,The Uniting Church in Australia Property Trust (Q.),,,The Uniting Church in Australia Property Trust (Q.),QH,State,Alcohol and Other Drugs,,Service procurement,Operational,10/12/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Residential treatment services,,"The National Drug Strategy funding program is a joint funding program between Commonwealth Department of Health and Ageing and Queensland Health to minimise the harm associated with alcohol, tobacco and other drug use in Queensland. ",No,Brisbane City,,,,39617,39617,,
25548385225,The Uniting Church in Australia Property Trust (Q.),,,The Uniting Church in Australia Property Trust (Q.),QH,State,Alcohol and Other Drugs,,Service procurement,Operational,10/12/2012,30/06/2013,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,The Queensland Indigenous Alcohol Program funds residential and non residential treatment and support services for Aboriginal and Torres Strait Islander people whose problematic alcohol use has contributed to being charged with a summary offence or whose alcohol use makes it difficult to adequately protect their children.,No,Brisbane City,,,,138328,138328,,
63942912684,University of Queensland,,,Queensland Alcohol & Drug Research & Education Centre,QH,State,Alcohol and Other Drugs,,Service procurement,Operational,01/07/2012,30/09/2012,ongoing,Health and wellbeing,Alcohol and Other Drugs,Non-residential treatment services,,"The National Drug Strategy funding program is a joint funding program between Commonwealth Department of Health and Ageing and Queensland Health to minimise the harm associated with alcohol, tobacco and other drug use in Queensland. ",No,Brisbane City,,,,58748,58748,,
72002765795,Brisbane City Council,,,Brisbane City Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,30/09/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Brisbane City,,,,796542,531028,,
72002765795,Brisbane City Council,,,Brisbane City Council,QH,State,Children's Health,,Service procurement,Operational,01/01/2012,30/06/2013,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Brisbane City,,,,774394,385460,,
57108025207,Deaf Children Australia,,,Deaf Children Australia,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2013,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",Yes,Brisbane City,,,,50299,50299,,
85006405152,Healthscope Limited,,,Sunnybank Private Hospital,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Brisbane City,,,,259153,64593,,
32058430069,Hear and Say - Centre for Deaf Children Limited,,,Hear and Say - Centre for Deaf Children Limited,QH,State,Children's Health,,Service procurement,Operational,01/07/2010,30/06/2013,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",Yes,Brisbane City,,,,2418750,810750,,
11010883293,Local Government Association of Queensland Ltd,,,Local Government Association of Queensland Ltd,QH,State,Children's Health,,Service procurement,Operational,01/07/2011,30/06/2014,ongoing,Health and wellbeing,Children's Health,Maternal and Child Health,,Funding to provide services through the Childhood Vaccination Services.,Yes,Brisbane City,,,,1447500,482500,,
83096708922,Mater Misericordiae Health Services Brisbane Limited,,,Mater Misericordiae Health Services Brisbane Limited,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Brisbane City,,,,851341,286699,,
58072422925,Ozcare,,,Ozcare,QH,State,Children's Health,,Service procurement,Operational,01/01/2013,31/12/2015,ongoing,Health and wellbeing,Children's Health,School-based vaccination,,The School Based Vaccination Program provides parents with the opportunity to have their child vaccinated for free and is offered to all Queensland secondary schools.,No,Brisbane City,,,,525956,262978,,
57001288768,Ramsay Health Care Ltd,,,North West Private Hospital,QH,State,Children's Health,,Service procurement,Operational,01/07/2012,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Brisbane City,,,,338806,84507,,
57001288768,Ramsay Health Care Ltd,,,Greenslopes Private Hospital,QH,State,Children's Health,,Service procurement,Operational,01/02/2013,30/06/2015,ongoing,Health and wellbeing,Children's Health,Healthy Hearing,,"The Child Health Funding program provides funding for a statewide hearing screening program for babies born in private hospitals, paediatric audiology diagnostic and treatment services, the Hearing Health program in North Qld and the cochlear implant program.",No,Brisbane City,,,,127905,6888,,
