Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
11781477447,Queensland Council of Social Service Inc,,West End,Queensland Council of Social Service Inc,DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,1/10/2009,31/12/2012,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",Yes,Brisbane City,,,,1298543,221702,0,
11781477447,Queensland Council of Social Service Inc,,West End,Queensland Aboriginal & Torres Strait Islander Human Services Coalition,DCCSDS,State,Community Support & Sector Development,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",Yes,Brisbane City,,,,376229,376229,0,
11781477447,Queensland Council of Social Service Inc,,West End,Community Door Website,DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,31/01/2012,31/12/2014,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",Yes,Brisbane City,,,,1049823,354294,0,
11781477447,Queensland Council of Social Service Inc,,West End,Queensland Council of Social Service Inc,DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,1/10/2009,31/12/2012,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",Yes,Brisbane City,,,,1285644,219500,0,
11781477447,Queensland Council of Social Service Inc,,West End,Queensland Council of Social Service Inc - (QCOSS),DCCSDS,State,Community Support & Sector Development,,Grant,Operational ,1/01/2013,31/12/2015,Ongoing,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",Yes,Brisbane City,,,,2422194,366196,0,
11781477447,Queensland Council of Social Service Inc,,West End,CAMS Multicultural Community Worker,DATSIMA,State,Multicultural Affairs Qld,,Grant,Operational ,1/07/2012,30/06/2015,Ongoing,Community support,Multicultural Affairs ,Community Development,,"The promotion of positive community relations, and strengthen Queenslanders' understanding of cultural diversity and its benefits.",Yes,Brisbane City,,,,266736,88912,0,
11781477447,Queensland Council of Social Service Inc,,West End,Homelessness Service Systems Planning & Coordination: (NGO Coordination),DCCSDS,State and Commonwealth,Homelessness,,Grant,Operational,1/07/2010,30/06/2013,Fixed Term,Homes and housing,Social Inclusion,Homelessness,,"To reduce both the number of homeless people and the number of people becoming homeless in Queensland by funding services that assist people to obtain and maintain housing, and to maximise their capacity to be independent, self-reliant and connection to appropriate social and community supports.",Yes,Brisbane City,,,,2601789,940068,0,
12768644881,Leading Age Services Australia - Queensland Inc.,,Jindalee,,DCCSDS,State,Community Care,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community.",No,Brisbane City,,,,75000,75000,0,
12976707588,Mitchelton State School P and C Association,,Mitchelton,Mitchelton State School P and C Association,DCCSDS,State,Community Support & Sector Development,,Grant,Operational,26/04/2013,25/04/2014,Fixed Term,Community support,Social Inclusion,Community Development,,"To provide pathways to access universal community support services and an entry point to more targeted support services as required.   Also to provide referral services, education and training sessions and sector support to community organisations and volunteers.",No,Brisbane City,,,,5000,5000,0,
13178308521,River North Lifestyles Association Inc,,Coopers Plains,River North Lifestyle Association Inc,DCCSDS,State and Commonwealth,Accommodation and Respite   ,,Grant,Operational,1/04/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Accommodation & Respite,,"This funding is for accommodation support and respite. Accommodation support funds support workers to assist the person with a disability to remain in their own home or other accommodation, such as a group home. Respite is where support workers care for t",No,Brisbane City,,,,135995,135995,0,
13178308521,River North Lifestyles Association Inc,,Coopers Plains,River North Lifestyle Association Inc,DCCSDS,State and Commonwealth,Disability Assistance Package   ,,Grant,Operational,1/04/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"Adults with a disability receive support to live in their own home, family home or in shared accommmodation support arrangements.",No,Brisbane City,,,,179494,179494,0,
13178308521,River North Lifestyles Association Inc,,Coopers Plains,River North Lifestyle Association Inc,DCCSDS,State and Commonwealth,Disability Funding (DGEN)   ,,Grant,Operational,1/04/2011,30/06/2014,Fixed Term,People with disability,Disability Services,Disability Support,,"This funding is predominantly accommodation support funding, but also includes a mix or old grants allocated to services in a block amount.",No,Brisbane City,,,,194456,194456,0,
13178308521,River North Lifestyles Association Inc,,Coopers Plains,River North Lifestyle Association Inc,DCCSDS,State and Commonwealth,Support for School Leavers (PSS),,Grant,Operational,1/04/2011,30/06/2014,Fixed Term,People with disability,Disability Services,School leavers,,"The purpose of supports for school leavers is to assist young people with a disability to build pathways to access their community, and to support their transition towards adult life.",No,Brisbane City,,,,17368,17368,0,
13261482825,Yeronga Meals on Wheels Inc,,Yeronga,,DCCSDS,State,Community Care,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community.",No,Brisbane City,,,,5901,5901,0,
13465280311,Council on the Ageing Queensland Inc,,Brisbane City,,DCCSDS,State,Community Care,,Grant,Operational,1/07/2012,30/06/2013,Fixed Term,People with disability,Disability Services,Community Care,,"Community Care provides a broad range of low-intensity maintenance and support services to people aged under 65 who have a disability or condition that affects their ability to carry out activities of daily living, in order to support them to live independently in the community.",Yes,Brisbane City,,,,184252,184252,0,
13465280311,Council on the Ageing Queensland Inc,,Brisbane City,Brisbane Inner Suburbs Safe and Confident Living Project,DCCSDS,State,Seniors Participation & Support,,Grant,Operational ,1/07/2010,31/12/2014,Ongoing,Seniors,Social Inclusion,Older people services,,"To increase social and workforce participation, prevent elder abuse, provide information, improve health and wellbeing, safety and recognition of older people.",No,Brisbane City,,,,208604,49823,0,
13465280311,Council on the Ageing Queensland Inc,,Brisbane City,Seniors Week,DCCSDS,State,Seniors Participation & Support,,Grant,Operational ,1/03/2013,31/12/2015,Ongoing,Seniors,Social Inclusion,Older people services,,"To increase social and workforce participation, prevent elder abuse, provide information, improve health and wellbeing, safety and recognition of older people.",Yes,Brisbane City,,,,354795,125000,0,
14211506904,St Vincent de Paul Society Queensland,,South Brisbane,SVDPS - Brisbane South Family Intervention Service,DCCSDS,State,Child Safety Client Support Services,,Grant,Operational ,3/12/2010,30/06/2013,Ongoing,Parents and families,Child Safety,Client Support,,"Provide assistance to children, young people and families who are referred by Child Safety Services for a range of interventions that focus on the Child Safety Services’ assessed needs of children and families.  ",No,Brisbane City,,,,1192466,494032,0,
