Australian Business Number (ABN),Legal entity,Legal entity postcode,Legal entity LGA,Service provider,Funding agency,Funding source,Funding title,Program title,Funding type,Funding terms,Funding agreement start,Funding agreement end,Funding agreement duration,Category,Tag 1,Tag 2,Client group,Purpose,Statewide,Service delivery LGA,Service delivery postcode,Longitude,Latitude,Total funding under this agreement,Previous financial year,Co-contribution,Website
59150737849,The Creche and Kindergarten Association Limited,,CARINDALE,C&K Carindale Kindergarten (C&K Ltd),DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,8000,8000,8000,
59150737849,The Creche and Kindergarten Association Limited,,INDOOROOPILLY,C&K Yelangi PreSchool and Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,THE GAP,C&K The Gap Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,MOUNT GRAVATT EAST,Mt Gravatt East C&K Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,ROSALIE,C&K Rosalie Community Kindergarten And Preschool,DETE,Commonwealth,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,6000,6000,6000,
59150737849,The Creche and Kindergarten Association Limited,,SEVEN HILLS,C&K Seven Hills Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,4000,4000,0,
59150737849,The Creche and Kindergarten Association Limited,,CALAMVALE,C&K Calamvale Community Kindergarten ,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,24000,24000,0,
59150737849,The Creche and Kindergarten Association Limited,,COOPAROO,C&K Coorparoo Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,6000,6000,0,
59150737849,The Creche and Kindergarten Association Limited,,INALA,C&K Durack Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,18000,18000,0,
59150737849,The Creche and Kindergarten Association Limited,,PADDINGTON,C&K Paddington Community Kindergarten,DETE,State,Disability Support,,Grant,Operational,,,Fixed term,Education and training,Early Years,,,"To implement inclusive programs and practices, establish routines and curriculum adjustments to support access and participation for children with disability in the kindergarten program.",No,Brisbane City,,,,24000,24000,0,
14441535505,Kyabra Community Association Inc,,RUNCORN,Kyabra Hub Program,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Brisbane City,,,,360744,130818,0,
79178789935,Jabiru Community Youth and Children's Services Association Inc,,BRACKEN RIDGE,Jabiru Community Youth & Children's Services Association,DETE,State,Integrated Service Delivery (Hubs),,Grant,Operational,1/07/2012,30/06/2015,Fixed-term,Parents and families,Early Years,,,To provide a hub service to respond effectively to the diverse needs of children and families,No,Brisbane City,,,,303841,98363,0,
11781477447,Queensland Council of Social Service Inc,,WEST END,EMBRACE - culture in Kindy,DETE,Commonwealth,Pre-Kindergarten Support,,Grant,Operational,31/07/2013,30/07/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To facilitate community awareness and promote access and participation to kindergarten programs for Aboriginal and Torres Strait Islander children and children from CALD backgrounds. Funding is intended to address barriers to kindergarten participation by supporting and resourcing community organisations to engage families in programs and activities which support access to early learning.,No,Brisbane City,,,,1500000,0,1500000,
99008610035,Save The Children Australia,,,Intensive Supported Playscheme – Caboolture,DETE,Commonwealth,Pre-Kindergarten Support,,Grant,Operational,31/07/2013,30/07/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To facilitate community awareness and promote access and participation to kindergarten programs for Aboriginal and Torres Strait Islander children and children from CALD backgrounds. Funding is intended to address barriers to kindergarten participation by supporting and resourcing community organisations to engage families in programs and activities which support access to early learning.,No,Brisbane City,,,,300000,0,300000,
22197917478,Acacia Ridge Community supportInc,,ACACIA RIDGE,"Early Start - 12 (Inala, Durack)",DETE,Commonwealth,Pre-Kindergarten Support,,Grant,Operational,31/07/2013,30/07/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To facilitate community awareness and promote access and participation to kindergarten programs for Aboriginal and Torres Strait Islander children and children from CALD backgrounds. Funding is intended to address barriers to kindergarten participation by supporting and resourcing community organisations to engage families in programs and activities which support access to early learning.,No,Brisbane City,,,,150000,0,150000,
22197917478,Acacia Ridge Community supportInc,,ACACIA RIDGE,"Early Start - 13 (Woolloongabba, Moorooka)",DETE,Commonwealth,Pre-Kindergarten Support,,Grant,Operational,31/07/2013,30/07/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To facilitate community awareness and promote access and participation to kindergarten programs for Aboriginal and Torres Strait Islander children and children from CALD backgrounds. Funding is intended to address barriers to kindergarten participation by supporting and resourcing community organisations to engage families in programs and activities which support access to early learning.,No,Brisbane City,,,,150000,0,150000,
22197917478,Acacia Ridge Community supportInc,,ACACIA RIDGE,"Early Start - 14 (Upper Mt Gravatt, Sunnybank)",DETE,Commonwealth,Pre-Kindergarten Support,,Grant,Operational,31/07/2013,30/07/2016,Fixed-term,Aboriginal and Torres Strait Islander peoples,Early Years,,,To facilitate community awareness and promote access and participation to kindergarten programs for Aboriginal and Torres Strait Islander children and children from CALD backgrounds. Funding is intended to address barriers to kindergarten participation by supporting and resourcing community organisations to engage families in programs and activities which support access to early learning.,No,Brisbane City,,,,150000,0,150000,
51626296801,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane,,GREENSLOPES,St Brendan's Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,26/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Brisbane City,,,,33510,10503,0,
51626296801,The Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane,,GREENSLOPES,Mary Immaculate Outside School Hours Care,DETE,State,School Aged Care,,Grant,Operational,26/08/2012,30/09/2015,Fixed-term,Parents and families,Early Years,,,"Funding to support the delivery of quality School Age Care  programs in Queensland in rural and remote communities, and small services with lower utilisation levels that may not be able to operate without this additional funding (Co-ordinator hours). Services are not-for-profit community based services providing care for school aged children.  ",No,Brisbane City,,,,33510,10503,0,
